DealID,LeadSource,DealStage,Amount,CloseDate,EntryDate,Salesperson
1737,Referral,Negotiating,4,2024-08-02,2024-07-30,Jon Boyd
3563,Referral,Negotiating,4,2024-09-10,2024-09-05,Jon Boyd
1120,Referral,Closed Won,4,2021-09-09,2021-09-05,Jon Boyd
1400,Referral,Lead,6,2023-11-27,2023-11-25,Jon Boyd
6099,Referral,Negotiating,4,2024-09-27,2024-09-21,Jon Boyd
8428,Referral,Prospect,4,2024-11-26,2024-11-24,Jon Boyd
9729,Referral,Prospect,4,2024-12-05,2024-12-03,Jon Boyd
4981,Referral,Negotiating,4,2023-12-14,2023-12-10,Jon Boyd
8218,Referral,Closed Won,4,2020-10-08,2020-10-04,Jon Boyd
1666,Referral,Negotiating,4,2023-11-27,2023-11-25,Jon Boyd
9160,Referral,Closed Won,4,2023-08-15,2023-08-10,Jon Boyd
8599,Referral,Closed Won,4,2020-12-02,2020-11-27,Jon Boyd
9300,Referral,Negotiating,4,2021-04-23,2021-04-19,Jon Boyd
4107,Referral,Closed Won,4,2023-08-27,2023-08-23,Jon Boyd
3441,Referral,Prospect,4,2021-12-01,2021-11-30,Jon Boyd
9761,Referral,Negotiating,4,2024-11-09,2024-11-05,Jon Boyd
732,Referral,Lead,6,2023-12-07,2023-12-04,Jon Boyd
8099,Referral,Closed Won,4,2024-01-02,2024-12-29,Jon Boyd
9345,Referral,Lead,6,2024-02-21,2024-02-18,Jon Boyd
9402,Referral,Closed Won,4,2020-06-29,2020-06-25,Jon Boyd
2873,Referral,Negotiating,4,2024-06-21,2024-06-16,Jon Boyd
4181,Referral,Negotiating,4,2024-10-12,2024-10-08,Jon Boyd
7022,Referral,Closed Won,4,2020-08-28,2020-08-24,Jon Boyd
4052,Referral,Closed Won,4,2020-10-04,2020-09-30,Jon Boyd
2009,Referral,Closed Won,4,2020-11-22,2020-11-16,Jon Boyd
4787,Referral,Closed Won,4,2021-12-17,2021-12-12,Jon Boyd
4893,Referral,Closed Won,4,2023-12-31,2023-12-24,Jon Boyd
1802,Referral,Closed Won,4,2023-11-20,2023-11-14,Jon Boyd
6774,Referral,Closed Won,4,2023-11-09,2023-11-05,Jon Boyd
2619,Cold Call,Negotiating,4,2024-12-27,2024-12-23,Jon Boyd
8060,Referral,Closed Won,4,2021-09-05,2021-08-29,Jon Boyd
1527,Referral,Closed Won,4,2023-07-28,2023-07-23,Jon Boyd
7208,Referral,Lead,3,2023-09-14,2023-09-12,Jon Boyd
7319,Referral,Negotiating,4,2024-11-22,2024-11-18,Jon Boyd
9226,Referral,Prospect,4,2024-11-05,2024-11-05,Jon Boyd
3645,Referral,Negotiating,4,2020-12-24,2020-12-21,Jon Boyd
1765,Referral,Closed Won,4,2023-08-09,2023-08-05,Jon Boyd
7274,Referral,Closed Won,4,2023-10-15,2023-10-11,Jon Boyd
8822,Referral,Negotiating,4,2024-11-08,2024-11-04,Jon Boyd
7103,Referral,Lead,7,2020-09-25,2020-09-22,Jon Boyd
5432,Referral,Negotiating,4,2024-10-26,2024-10-22,Jon Boyd
243,Referral,Negotiating,4,2023-06-10,2023-06-05,Jon Boyd
9568,Referral,Prospect,4,2020-04-01,2020-04-01,Jon Boyd
3452,Referral,Closed Won,4,2020-09-15,2020-09-09,Jon Boyd
137,Referral,Closed Won,4,2023-10-20,2023-10-14,Jon Boyd
9833,Referral,Negotiating,4,2020-05-23,2020-05-19,Jon Boyd
2998,Referral,Closed Won,4,2020-06-26,2020-06-22,Jon Boyd
9657,Referral,Closed Won,4,2020-09-30,2020-09-23,Jon Boyd
2119,Referral,Lead,5,2024-04-16,2024-04-14,Jon Boyd
6683,Referral,Lead,4,2024-01-03,2024-01-02,Jon Boyd
3087,Referral,Closed Won,4,2024-02-15,2024-02-10,Jon Boyd
8372,Referral,Lead,5,2020-12-31,2020-12-28,Jon Boyd
2793,Referral,Lead,6,2020-09-23,2020-09-22,Jon Boyd
2089,Referral,Closed Won,4,2023-06-29,2023-06-24,Jon Boyd
1007,Referral,Lead,7,2021-11-10,2021-11-07,Jon Boyd
7907,Referral,Closed Won,4,2021-10-23,2021-10-16,Jon Boyd
3084,Online Ad,Closed Won,4,2020-02-04,2020-01-29,Jon Boyd
4303,Referral,Negotiating,4,2020-08-26,2020-08-23,Jon Boyd
3788,Referral,Closed Won,4,2023-09-10,2023-09-05,Jon Boyd
6127,Referral,Negotiating,4,2024-06-08,2024-06-04,Jon Boyd
5165,Referral,Closed Won,4,2020-11-17,2020-11-11,Jon Boyd
3583,Referral,Closed Won,4,2021-12-17,2021-12-11,Jon Boyd
6403,Referral,Prospect,4,2024-06-01,2024-05-31,Jon Boyd
5268,Referral,Prospect,4,2024-10-04,2024-10-01,Jon Boyd
4755,Referral,Closed Won,4,2024-02-09,2024-02-04,Jon Boyd
6810,Referral,Prospect,4,2024-09-16,2024-09-15,Jon Boyd
2923,Referral,Negotiating,4,2021-12-04,2021-12-01,Jon Boyd
6807,Cold Call,Negotiating,4,2024-12-30,2024-12-26,Jon Boyd
9480,Referral,Closed Won,4,2020-09-15,2020-09-08,Jon Boyd
9010,Referral,Negotiating,4,2024-07-19,2024-07-13,Jon Boyd
3357,Referral,Closed Won,4,2020-07-25,2020-07-20,Jon Boyd
6556,Referral,Negotiating,4,2020-10-23,2020-10-21,Jon Boyd
4838,Referral,Prospect,4,2024-06-04,2024-06-02,Jon Boyd
6798,Referral,Prospect,4,2021-08-26,2021-08-26,Jon Boyd
9796,Referral,Closed Won,4,2023-05-29,2023-05-22,Jon Boyd
7297,Referral,Lead,5,2020-05-06,2020-05-05,Jon Boyd
7976,Referral,Closed Won,4,2021-08-21,2021-08-17,Jon Boyd
8277,Referral,Closed Won,4,2023-02-26,2023-02-22,Jon Boyd
1182,Referral,Closed Won,4,2020-06-26,2020-06-22,Jon Boyd
1486,Referral,Closed Won,4,2020-12-04,2020-11-28,Jon Boyd
1982,Referral,Negotiating,4,2021-12-17,2021-12-15,Jon Boyd
6131,Referral,Closed Won,4,2024-04-03,2024-03-27,Jon Boyd
6459,Referral,Prospect,4,2024-05-18,2024-05-15,Jon Boyd
3448,Referral,Negotiating,4,2024-06-16,2024-06-12,Jon Boyd
1616,Referral,Closed Won,4,2021-08-17,2021-08-11,Jon Boyd
3189,Referral,Negotiating,4,2024-10-23,2024-10-21,Jon Boyd
2688,Referral,Lead,4,2023-08-06,2023-08-05,Jon Boyd
5404,Referral,Negotiating,4,2024-08-30,2024-08-25,Jon Boyd
7340,Referral,Lead,6,2021-07-22,2021-07-19,Jon Boyd
1312,Referral,Closed Won,4,2023-12-14,2023-12-10,Jon Boyd
8851,Referral,Lead,3,2021-07-05,2021-07-03,Jon Boyd
2138,Referral,Closed Won,4,2023-01-06,2022-01-01,Jon Boyd
616,Referral,Negotiating,4,2024-11-18,2024-11-15,Jon Boyd
7116,Referral,Lead,6,2023-05-07,2023-05-06,Jon Boyd
9356,Referral,Closed Won,4,2021-12-06,2021-12-02,Jon Boyd
8517,Referral,Closed Won,4,2023-04-12,2023-04-08,Jon Boyd
9249,Referral,Closed Won,4,2023-11-15,2023-11-11,Jon Boyd
1153,Referral,Closed Won,4,2024-01-07,2024-01-01,Jon Boyd
9702,Referral,Closed Won,4,2023-11-05,2023-10-31,Jon Boyd
4923,Cold Call,Negotiating,4,2024-12-30,2024-12-26,Jon Boyd
1887,Referral,Lead,7,2020-05-16,2020-05-14,Jon Boyd
4275,Referral,Closed Won,4,2021-10-29,2021-10-24,Jon Boyd
5144,Referral,Closed Won,4,2023-04-06,2023-04-02,Jon Boyd
5487,Referral,Closed Won,4,2021-10-30,2021-10-25,Jon Boyd
7471,Referral,Closed Won,4,2021-09-21,2021-09-16,Jon Boyd
8913,Referral,Negotiating,4,2024-11-09,2024-11-05,Jon Boyd
9478,Referral,Negotiating,4,2021-06-06,2021-06-01,Jon Boyd
4266,Referral,Closed Won,4,2023-11-10,2023-11-06,Jon Boyd
8458,Referral,Negotiating,4,2024-06-03,2024-05-29,Jon Boyd
3856,Referral,Negotiating,4,2024-10-29,2024-10-24,Jon Boyd
8704,Referral,Closed Won,4,2021-03-06,2021-03-02,Jon Boyd
273,Referral,Lead,5,2021-08-01,2021-07-31,Jon Boyd
3897,Referral,Negotiating,4,2024-12-13,2024-12-08,Jon Boyd
742,Referral,Closed Won,4,2020-01-09,2020-01-05,Jon Boyd
8776,Referral,Negotiating,4,2023-12-10,2023-12-06,Jon Boyd
744,Referral,Closed Won,4,2023-09-02,2023-08-28,Jon Boyd
8147,Referral,Closed Won,4,2020-06-28,2020-06-21,Jon Boyd
8708,Referral,Closed Won,4,2020-09-14,2020-09-09,Jon Boyd
6172,Referral,Negotiating,4,2023-12-25,2023-12-20,Jon Boyd
5425,Referral,Closed Won,4,2024-01-27,2024-01-21,Jon Boyd
3626,Referral,Negotiating,4,2024-05-22,2024-05-20,Jon Boyd
7084,Referral,Negotiating,4,2024-07-26,2024-07-22,Jon Boyd
8315,Referral,Closed Won,3,2020-07-17,2020-07-13,Jon Boyd
6266,Referral,Closed Won,3,2020-11-09,2020-11-04,Jon Boyd
9188,Referral,Closed Won,3,2021-08-26,2021-08-22,Jon Boyd
6073,Referral,Closed Won,3,2023-01-05,2022-01-01,Jon Boyd
4686,Referral,Closed Won,3,2023-09-04,2023-08-30,Jon Boyd
3294,Referral,Closed Won,3,2020-12-31,2020-12-27,Jon Boyd
6257,Referral,Negotiating,3,2021-09-09,2021-09-07,Jon Boyd
3459,Referral,Prospect,3,2024-09-19,2024-09-17,Jon Boyd
6454,Referral,Closed Won,3,2021-10-14,2021-10-09,Jon Boyd
9630,Online Ad,Closed Won,3,2020-01-19,2020-01-14,Jon Boyd
9946,Online Ad,Closed Won,3,2020-03-07,2020-03-03,Jon Boyd
8274,Referral,Negotiating,3,2021-06-16,2021-06-14,Jon Boyd
1484,Referral,Negotiating,3,2024-08-29,2024-08-26,Jon Boyd
4065,Referral,Lead,3,2020-06-27,2020-06-24,Jon Boyd
982,Referral,Negotiating,3,2020-11-15,2020-11-12,Jon Boyd
3507,Referral,Closed Won,3,2020-06-25,2020-06-21,Jon Boyd
1892,Referral,Closed Won,3,2020-03-19,2020-03-15,Jon Boyd
5336,Referral,Closed Won,3,2020-09-02,2020-08-27,Jon Boyd
3198,Referral,Prospect,3,2021-07-11,2021-07-11,Jon Boyd
9052,Referral,Negotiating,3,2020-04-01,2020-03-27,Jon Boyd
4885,Referral,Closed Won,3,2024-03-16,2024-03-09,Jon Boyd
9803,Referral,Negotiating,3,2021-07-21,2021-07-19,Jon Boyd
8235,Referral,Negotiating,3,2024-05-07,2024-05-02,Jon Boyd
656,Referral,Closed Won,3,2023-08-29,2023-08-23,Jon Boyd
5243,Referral,Negotiating,3,2024-08-09,2024-08-05,Jon Boyd
5503,Referral,Negotiating,3,2024-11-07,2024-11-03,Jon Boyd
4466,Referral,Closed Won,3,2021-08-12,2021-08-08,Jon Boyd
5116,Referral,Negotiating,3,2024-07-30,2024-07-26,Jon Boyd
109,Referral,Negotiating,3,2024-11-29,2024-11-24,Jon Boyd
8015,Referral,Prospect,3,2024-05-26,2024-05-26,Jon Boyd
608,Referral,Closed Won,3,2020-05-28,2020-05-24,Jon Boyd
7613,Referral,Lead,6,2021-02-12,2021-02-09,Jon Boyd
180,Referral,Closed Won,3,2021-12-20,2021-12-16,Jon Boyd
4113,Referral,Closed Won,3,2023-01-02,2021-12-26,Jon Boyd
7109,Referral,Closed Won,3,2023-04-27,2023-04-20,Jon Boyd
9410,Referral,Prospect,3,2024-12-14,2024-12-11,Jon Boyd
2828,Referral,Closed Won,3,2020-10-01,2020-09-26,Jon Boyd
31,Referral,Closed Won,3,2021-09-22,2021-09-18,Jon Boyd
8217,Referral,Closed Won,3,2021-10-03,2021-09-26,Jon Boyd
1944,Referral,Prospect,3,2024-09-02,2024-08-30,Jon Boyd
3359,Referral,Closed Won,3,2023-05-11,2023-05-07,Jon Boyd
7807,Referral,Closed Won,3,2021-09-27,2021-09-23,Jon Boyd
2687,Referral,Closed Won,3,2023-09-12,2023-09-07,Jon Boyd
1252,Referral,Negotiating,3,2024-12-25,2024-12-19,Jon Boyd
819,Referral,Closed Won,3,2020-07-03,2020-06-29,Jon Boyd
6165,Referral,Lead,5,2020-03-22,2020-03-20,Jon Boyd
4117,Referral,Closed Won,3,2021-11-30,2021-11-25,Jon Boyd
3172,Referral,Closed Won,3,2023-03-29,2023-03-22,Jon Boyd
7947,Referral,Closed Won,3,2024-01-02,2024-12-26,Jon Boyd
4642,Referral,Negotiating,3,2024-10-25,2024-10-23,Jon Boyd
5756,Referral,Closed Won,3,2020-10-19,2020-10-15,Jon Boyd
9622,Referral,Closed Won,3,2020-10-01,2020-09-27,Jon Boyd
1777,Referral,Closed Won,3,2020-05-04,2020-04-29,Jon Boyd
5769,Referral,Closed Won,3,2021-03-02,2021-02-26,Jon Boyd
6561,Referral,Closed Won,3,2023-07-27,2023-07-22,Jon Boyd
1089,Referral,Negotiating,3,2023-08-21,2023-08-16,Jon Boyd
2466,Referral,Negotiating,3,2024-12-10,2024-12-04,Jon Boyd
3260,Referral,Closed Won,3,2023-11-18,2023-11-14,Jon Boyd
4947,Referral,Lead,4,2023-09-07,2023-09-06,Jon Boyd
3786,Cold Call,Negotiating,3,2024-12-31,2024-12-27,Jon Boyd
4989,Referral,Closed Won,3,2023-04-29,2023-04-25,Jon Boyd
220,Referral,Lead,6,2021-12-28,2021-12-25,Jon Boyd
1295,Referral,Closed Won,3,2021-09-02,2021-08-28,Jon Boyd
7614,Referral,Lead,6,2021-02-12,2021-02-09,Jon Boyd
3942,Referral,Negotiating,3,2024-05-24,2024-05-19,Jon Boyd
5621,Referral,Closed Won,3,2023-10-01,2023-09-26,Jon Boyd
7283,Referral,Negotiating,3,2024-06-30,2024-06-23,Jon Boyd
1214,Referral,Negotiating,3,2024-09-14,2024-09-10,Jon Boyd
5092,Referral,Closed Won,3,2024-01-04,2024-12-31,Jon Boyd
9556,Referral,Closed Won,3,2021-12-03,2021-11-29,Jon Boyd
7755,Referral,Negotiating,3,2021-12-24,2021-12-22,Jon Boyd
4664,Referral,Closed Won,3,2023-09-23,2023-09-19,Jon Boyd
8473,Referral,Negotiating,3,2024-04-28,2024-04-24,Jon Boyd
9338,Referral,Negotiating,3,2020-10-23,2020-10-20,Jon Boyd
9035,Referral,Closed Won,3,2021-10-06,2021-10-02,Jon Boyd
3270,Referral,Closed Won,3,2020-07-20,2020-07-16,Jon Boyd
1331,Referral,Negotiating,3,2024-06-07,2024-06-03,Jon Boyd
7927,Referral,Negotiating,3,2024-11-25,2024-11-21,Jon Boyd
388,Referral,Closed Won,3,2021-12-08,2021-12-04,Jon Boyd
6822,Referral,Closed Won,3,2024-01-02,2024-12-29,Jon Boyd
1655,Referral,Prospect,3,2024-11-22,2024-11-19,Jon Boyd
8292,Referral,Closed Won,3,2020-08-17,2020-08-13,Jon Boyd
1907,Referral,Closed Won,3,2023-05-22,2023-05-18,Jon Boyd
9065,Referral,Closed Won,3,2020-10-21,2020-10-15,Jon Boyd
9437,Referral,Prospect,3,2021-09-26,2021-09-26,Jon Boyd
3649,Referral,Closed Won,3,2021-11-28,2021-11-23,Jon Boyd
3259,Referral,Negotiating,3,2023-12-15,2023-12-10,Jon Boyd
199,Referral,Negotiating,3,2024-07-14,2024-07-07,Jon Boyd
3947,Referral,Negotiating,3,2024-11-24,2024-11-19,Jon Boyd
5654,Referral,Closed Won,3,2020-11-12,2020-11-05,Jon Boyd
8126,Referral,Closed Won,3,2021-02-14,2021-02-07,Jon Boyd
1104,Referral,Negotiating,3,2024-04-28,2024-04-22,Jon Boyd
3592,Referral,Negotiating,3,2020-12-16,2020-12-14,Jon Boyd
513,Referral,Lead,7,2023-10-24,2023-10-21,Jon Boyd
979,Referral,Lead,3,2023-06-01,2023-05-31,Jon Boyd
2572,Referral,Negotiating,3,2024-07-22,2024-07-17,Jon Boyd
447,Referral,Closed Won,3,2024-03-26,2024-03-21,Jon Boyd
5399,Referral,Closed Won,3,2023-10-03,2023-09-28,Jon Boyd
1974,Referral,Closed Won,3,2020-12-20,2020-12-15,Jon Boyd
2227,Referral,Negotiating,3,2024-08-04,2024-07-30,Jon Boyd
3382,Referral,Prospect,3,2024-08-31,2024-08-28,Jon Boyd
3233,Referral,Negotiating,3,2024-04-23,2024-04-17,Jon Boyd
3194,Referral,Lead,4,2020-09-05,2020-09-02,Jon Boyd
2664,Referral,Lead,4,2023-05-05,2023-05-02,Jon Boyd
866,Online Ad,Closed Won,3,2020-01-16,2020-01-11,Jon Boyd
3792,Referral,Lead,4,2021-03-01,2021-02-28,Jon Boyd
8173,Referral,Closed Won,3,2020-07-14,2020-07-10,Jon Boyd
9504,Referral,Closed Won,3,2023-04-30,2023-04-23,Jon Boyd
4655,Referral,Negotiating,3,2024-06-27,2024-06-25,Jon Boyd
753,Referral,Negotiating,3,2024-10-07,2024-10-03,Jon Boyd
3590,Referral,Negotiating,3,2024-12-01,2024-11-25,Jon Boyd
4383,Referral,Closed Won,3,2021-07-28,2021-07-21,Jon Boyd
8327,Referral,Negotiating,3,2024-07-25,2024-07-22,Jon Boyd
8886,Referral,Closed Won,3,2020-08-31,2020-08-26,Jon Boyd
7574,Referral,Closed Won,3,2020-10-27,2020-10-22,Jon Boyd
2218,Referral,Closed Won,3,2020-09-26,2020-09-21,Jon Boyd
7806,Referral,Closed Won,3,2021-09-27,2021-09-23,Jon Boyd
4156,Referral,Closed Won,3,2024-01-04,2023-12-30,Jon Boyd
2121,Referral,Closed Won,3,2024-01-14,2024-01-08,Jon Boyd
9146,Referral,Closed Won,3,2021-09-25,2021-09-21,Jon Boyd
4301,Referral,Negotiating,3,2024-08-27,2024-08-24,Jon Boyd
1232,Referral,Negotiating,3,2021-11-03,2021-11-01,Jon Boyd
9248,Referral,Negotiating,3,2024-05-27,2024-05-23,Jon Boyd
1562,Referral,Prospect,3,2024-09-07,2024-09-06,Jon Boyd
5894,Referral,Negotiating,3,2024-09-15,2024-09-11,Jon Boyd
1285,Referral,Closed Won,3,2021-12-13,2021-12-07,Jon Boyd
7768,Referral,Lead,7,2021-08-27,2021-08-25,Jon Boyd
507,Referral,Closed Won,3,2021-03-23,2021-03-17,Jon Boyd
2827,Referral,Closed Won,3,2020-10-01,2020-09-26,Jon Boyd
7974,Referral,Closed Won,3,2021-08-21,2021-08-17,Jon Boyd
663,Referral,Closed Won,3,2021-08-29,2021-08-25,Jon Boyd
3843,Referral,Lead,7,2020-11-01,2020-10-29,Jon Boyd
3688,Referral,Closed Won,3,2023-05-25,2023-05-21,Jon Boyd
1103,Referral,Negotiating,3,2024-04-28,2024-04-22,Jon Boyd
6569,Referral,Closed Won,3,2020-04-23,2020-04-19,Jon Boyd
5153,Referral,Closed Won,3,2020-07-07,2020-07-01,Jon Boyd
677,Referral,Closed Won,3,2024-03-24,2024-03-19,Jon Boyd
6520,Referral,Negotiating,3,2024-09-20,2024-09-16,Jon Boyd
5551,Referral,Closed Won,3,2020-11-17,2020-11-13,Jon Boyd
1008,Referral,Lead,4,2021-11-10,2021-11-07,Jon Boyd
8054,Referral,Negotiating,3,2024-10-06,2024-09-29,Jon Boyd
2373,Referral,Negotiating,3,2023-07-12,2023-07-08,Jon Boyd
8942,Referral,Lead,4,2023-11-06,2023-11-04,Jon Boyd
5262,Referral,Lead,3,2020-09-11,2020-09-08,Jon Boyd
5703,Referral,Closed Won,3,2020-12-22,2020-12-15,Jon Boyd
8208,Referral,Closed Won,3,2021-05-01,2021-04-27,Jon Boyd
3596,Referral,Negotiating,3,2024-12-16,2024-12-10,Jon Boyd
3229,Referral,Lead,7,2020-10-06,2020-10-03,Jon Boyd
3586,Referral,Closed Won,3,2021-12-17,2021-12-11,Jon Boyd
8580,Referral,Closed Won,3,2024-01-03,2023-12-28,Jon Boyd
5299,Referral,Lead,4,2023-09-27,2023-09-24,Jon Boyd
5089,Referral,Closed Won,3,2021-03-10,2021-03-06,Jon Boyd
16,Referral,Closed Won,3,2021-11-27,2021-11-23,Jon Boyd
2609,Referral,Closed Won,3,2020-12-01,2020-11-26,Jon Boyd
9860,Referral,Closed Won,3,2024-01-21,2024-01-15,Jon Boyd
4958,Referral,Closed Won,3,2021-03-27,2021-03-21,Jon Boyd
4914,Referral,Closed Won,3,2024-01-19,2024-01-15,Jon Boyd
4845,Referral,Lead,7,2020-04-06,2020-04-05,Jon Boyd
6910,Referral,Negotiating,3,2020-09-19,2020-09-14,Jon Boyd
9870,Referral,Lead,3,2020-11-04,2020-11-02,Jon Boyd
3235,Referral,Lead,4,2023-04-28,2023-04-25,Jon Boyd
6947,Referral,Closed Won,2,2021-11-14,2021-11-10,Jon Boyd
7485,Referral,Closed Won,2,2024-01-03,2024-12-29,Jon Boyd
8216,Referral,Closed Won,2,2021-10-03,2021-09-26,Jon Boyd
6448,Referral,Closed Won,2,2024-03-07,2024-03-05,Jon Boyd
6353,Referral,Closed Won,2,2021-09-20,2021-09-14,Jon Boyd
9076,Referral,Lead,7,2021-11-09,2021-11-06,Jon Boyd
127,Referral,Negotiating,2,2024-11-13,2024-11-06,Jon Boyd
9164,Referral,Closed Won,2,2021-06-13,2021-06-09,Jon Boyd
504,Referral,Closed Won,2,2023-06-05,2023-05-31,Jon Boyd
2780,Referral,Negotiating,2,2024-05-06,2024-05-01,Jon Boyd
3836,Referral,Closed Won,2,2020-04-16,2020-04-09,Jon Boyd
3899,Referral,Negotiating,2,2024-12-05,2024-12-01,Jon Boyd
8982,Referral,Closed Won,2,2023-03-13,2023-03-07,Jon Boyd
1107,Referral,Closed Won,2,2023-11-25,2023-11-20,Jon Boyd
8562,Referral,Negotiating,2,2023-12-27,2023-12-24,Jon Boyd
2958,Referral,Negotiating,2,2024-05-10,2024-05-05,Jon Boyd
659,Referral,Prospect,2,2023-09-20,2023-09-20,Jon Boyd
2548,Referral,Closed Won,2,2021-08-23,2021-08-17,Jon Boyd
5200,Referral,Closed Won,2,2023-03-09,2023-03-04,Jon Boyd
2502,Referral,Prospect,2,2024-06-21,2024-06-18,Jon Boyd
4530,Referral,Closed Won,2,2023-11-19,2023-11-15,Jon Boyd
4921,Referral,Negotiating,2,2024-08-24,2024-08-20,Jon Boyd
3308,Referral,Negotiating,2,2021-01-02,2020-12-31,Jon Boyd
4324,Referral,Closed Won,2,2021-02-20,2021-02-15,Jon Boyd
4101,Referral,Negotiating,2,2024-06-24,2024-06-20,Jon Boyd
7763,Referral,Prospect,2,2024-09-29,2024-09-27,Jon Boyd
8451,Referral,Prospect,2,2024-10-25,2024-10-24,Jon Boyd
1465,Referral,Lead,4,2023-12-20,2023-12-17,Jon Boyd
8047,Referral,Negotiating,2,2023-12-18,2023-12-16,Jon Boyd
5782,Referral,Negotiating,2,2021-12-17,2021-12-13,Jon Boyd
7178,Referral,Negotiating,2,2024-05-11,2024-05-05,Jon Boyd
226,Referral,Closed Won,2,2021-08-17,2021-08-10,Jon Boyd
4436,Referral,Closed Won,2,2023-05-09,2023-05-04,Jon Boyd
9809,Referral,Negotiating,2,2024-07-27,2024-07-22,Jon Boyd
6086,Referral,Closed Won,2,2023-11-28,2023-11-23,Jon Boyd
281,Referral,Negotiating,2,2021-09-29,2021-09-27,Jon Boyd
5175,Referral,Negotiating,2,2024-10-25,2024-10-20,Jon Boyd
6387,Referral,Lead,4,2024-01-19,2024-01-16,Jon Boyd
5441,Referral,Negotiating,2,2024-11-19,2024-11-14,Jon Boyd
8444,Referral,Closed Won,2,2023-03-11,2023-03-07,Jon Boyd
9390,Referral,Closed Won,2,2024-01-24,2024-01-20,Jon Boyd
3334,Referral,Negotiating,2,2024-12-21,2024-12-15,Jon Boyd
781,Referral,Lead,4,2021-08-24,2021-08-22,Jon Boyd
4188,Referral,Negotiating,2,2024-05-24,2024-05-19,Jon Boyd
1359,Referral,Prospect,2,2024-04-28,2024-04-27,Jon Boyd
3770,Referral,Negotiating,2,2020-12-21,2020-12-17,Jon Boyd
9546,Referral,Closed Won,2,2020-11-03,2020-10-30,Jon Boyd
7991,Referral,Closed Won,2,2023-08-30,2023-08-24,Jon Boyd
7068,Referral,Closed Won,2,2023-05-27,2023-05-22,Jon Boyd
4283,Referral,Lead,4,2020-12-24,2020-12-21,Jon Boyd
3304,Referral,Closed Won,2,2020-11-23,2020-11-19,Jon Boyd
2071,Referral,Negotiating,2,2023-07-24,2023-07-22,Jon Boyd
7718,Referral,Closed Won,2,2021-01-13,2021-01-07,Jon Boyd
4547,Referral,Negotiating,2,2021-07-18,2021-07-13,Jon Boyd
6110,Referral,Closed Won,2,2023-09-17,2023-09-12,Jon Boyd
4757,Referral,Negotiating,2,2024-09-26,2024-09-22,Jon Boyd
8184,Referral,Negotiating,2,2024-05-23,2024-05-19,Jon Boyd
7312,Referral,Closed Won,2,2021-10-14,2021-10-10,Jon Boyd
1202,Referral,Closed Won,2,2023-07-25,2023-07-19,Jon Boyd
5480,Referral,Closed Won,2,2020-04-05,2020-04-01,Jon Boyd
4872,Referral,Negotiating,2,2024-05-28,2024-05-24,Jon Boyd
8716,Referral,Negotiating,2,2024-11-21,2024-11-17,Jon Boyd
3416,Referral,Prospect,2,2023-09-03,2023-09-03,Jon Boyd
5527,Referral,Negotiating,2,2024-04-29,2024-04-25,Jon Boyd
7792,Referral,Closed Won,2,2023-12-25,2023-12-20,Jon Boyd
8221,Referral,Closed Won,2,2020-10-08,2020-10-04,Jon Boyd
102,Referral,Closed Won,2,2023-09-03,2023-08-30,Jon Boyd
3765,Referral,Closed Won,2,2024-03-03,2024-02-26,Jon Boyd
4006,Referral,Closed Won,2,2021-12-17,2021-12-11,Jon Boyd
8318,Referral,Negotiating,2,2024-04-17,2024-04-12,Jon Boyd
1069,Referral,Negotiating,2,2024-10-01,2024-09-29,Jon Boyd
1648,Referral,Lead,3,2021-11-04,2021-11-02,Jon Boyd
8926,Referral,Closed Won,2,2023-02-04,2023-01-31,Jon Boyd
8983,Referral,Closed Won,2,2023-03-13,2023-03-07,Jon Boyd
8980,Referral,Negotiating,2,2021-10-25,2021-10-20,Jon Boyd
8766,Referral,Closed Won,2,2021-11-28,2021-11-22,Jon Boyd
3124,Referral,Lead,4,2021-06-13,2021-06-12,Jon Boyd
6819,Referral,Closed Won,2,2024-01-02,2024-12-29,Jon Boyd
2728,Referral,Prospect,2,2024-12-25,2024-12-23,Jon Boyd
4246,Referral,Negotiating,2,2024-12-05,2024-11-29,Jon Boyd
5343,Referral,Closed Won,2,2020-11-28,2020-11-22,Jon Boyd
262,Referral,Negotiating,2,2024-06-13,2024-06-09,Jon Boyd
5541,Referral,Negotiating,2,2024-05-27,2024-05-23,Jon Boyd
7901,Referral,Negotiating,2,2024-08-19,2024-08-14,Jon Boyd
7495,Referral,Negotiating,2,2024-09-17,2024-09-12,Jon Boyd
8723,Referral,Negotiating,2,2023-06-17,2023-06-13,Jon Boyd
3214,Referral,Closed Won,2,2023-06-02,2023-05-27,Jon Boyd
4782,Referral,Closed Won,1,2020-11-13,2020-11-08,Jon Boyd
9305,Referral,Negotiating,1,2021-04-23,2021-04-19,Jon Boyd
1066,Referral,Closed Won,1,2021-04-22,2021-04-17,Jon Boyd
2214,Referral,Prospect,1,2024-10-03,2024-10-02,Jon Boyd
7357,Referral,Closed Won,1,2023-10-15,2023-10-10,Jon Boyd
9225,Referral,Prospect,1,2024-11-05,2024-11-05,Jon Boyd
6990,Referral,Prospect,1,2024-12-14,2024-12-12,Jon Boyd
6598,Referral,Closed Won,1,2020-06-13,2020-06-07,Jon Boyd
5857,Referral,Closed Won,1,2021-08-12,2021-08-06,Jon Boyd
7118,Referral,Negotiating,1,2020-10-24,2020-10-19,Jon Boyd
9383,Referral,Negotiating,1,2020-12-28,2020-12-24,Jon Boyd
